R,G,B
144,124,176
144,132,184
152,140,192
160,144,192
168,152,200
176,156,216
176,164,216
184,168,232
184,172,232
192,168,232
184,168,232
184,168,232
176,164,224
176,156,224
168,152,216
160,148,200
152,144,192
152,136,184
144,128,176
128,120,168
120,116,160
120,104,160
112,100,152
112,88,144
104,88,144
96,80,136
88,72,128
80,68,120
72,60,112
72,56,112
64,52,104
56,48,96
56,48,88
56,40,80
56,36,80
48,36,64
48,36,64
40,32,64
40,32,64
40,32,56
32,28,56
32,28,48
32,24,48
32,24,40
24,24,40
8,4,16
8,4,16
8,4,8
8,8,16
0,8,16
8,8,16
8,8,16
8,8,16
8,12,16
8,12,24
8,12,24
8,16,24
8,16,24
8,16,24
16,16,32
16,16,32
16,16,40
24,20,40
24,24,40
24,28,48
24,28,48
24,32,56
40,36,72
40,36,72
48,40,80
56,48,88
64,48,96
72,56,104
80,60,112
88,72,128
96,84,144
104,92,152
96,84,136
200,184,232
176,176,232
184,176,232
192,168,240
184,156,224
248,248,248
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,240,248
168,152,216
208,188,248
248,228,248
248,244,248
136,128,184
240,212,248
152,128,192
248,244,248
136,112,168
144,124,168
200,184,232
248,240,248
120,108,176
160,152,200
208,200,248
96,92,136
96,88,136
80,60,112
104,84,128
56,44,88
56,44,88
64,48,80
72,52,88
80,56,104
80,60,104
104,64,120
88,44,104
232,200,224
168,140,168
144,124,176
160,140,184
40,24,56
32,16,48
40,20,40
32,16,40
32,16,32
32,20,32
32,24,40
40,24,40
40,28,48
40,28,48
40,24,48
48,28,56
48,28,56
48,28,56
48,28,56
48,28,56
48,32,56
48,32,56
56,32,56
56,32,56
56,32,64
56,32,64
56,36,72
56,36,72
56,40,80
64,44,80
56,48,88
64,48,88
56,44,80
48,40,80
40,24,72
152,144,192
144,124,176
144,128,184
152,144,184
152,148,192
168,152,208
176,160,224
192,168,240
200,180,248
208,188,248
208,192,248
216,196,248
216,196,248
216,192,248
208,184,248
192,180,248
184,172,240
168,160,224
160,152,216
152,144,208
152,136,200
136,132,184
128,124,176
128,116,168
120,108,160
112,100,152
104,92,144
104,88,136
96,80,128
80,72,128
80,64,120
72,60,120
72,52,112
64,48,104
56,44,96
56,44,88
48,40,88
48,40,72
40,36,72
40,32,64
40,32,64
32,28,56
32,24,56
32,24,48
32,24,48
32,24,48
32,24,40
0,4,16
0,4,16
8,4,8
8,8,8
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
8,12,16
8,12,16
8,12,16
8,16,16
8,16,16
16,16,24
16,16,32
24,20,40
24,20,40
24,24,40
24,24,40
24,28,40
32,32,48
32,32,72
40,36,72
48,36,80
48,44,88
64,48,96
64,52,104
72,60,112
80,68,120
88,76,136
104,88,144
112,92,152
112,96,152
192,184,240
168,160,216
184,168,240
160,148,224
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
232,232,248
208,180,248
208,180,248
248,236,248
184,164,232
152,120,200
248,216,248
128,108,168
224,200,248
136,116,176
216,200,248
192,168,224
144,120,176
152,132,192
184,160,224
120,100,144
88,68,112
80,64,112
88,72,120
64,48,88
56,44,80
64,48,80
72,56,88
80,56,112
88,60,112
104,64,120
88,48,104
232,208,232
160,136,160
112,84,136
160,136,184
120,108,144
24,16,48
40,24,48
40,20,48
40,24,40
40,24,40
40,24,40
40,28,48
40,32,56
48,32,56
48,32,64
48,32,64
56,32,56
56,32,56
56,32,56
56,32,56
56,36,56
56,36,64
56,36,64
56,36,64
56,36,72
56,36,72
56,36,80
56,40,80
56,44,88
64,44,88
56,52,96
64,48,96
56,44,80
56,40,80
40,32,80
152,152,192
152,132,184
152,136,192
160,144,192
168,152,200
176,160,224
184,168,232
192,180,248
208,188,248
216,204,248
224,200,248
248,228,248
248,228,248
248,248,248
248,244,248
216,196,248
176,160,224
176,160,232
184,168,232
168,156,216
160,144,208
152,136,192
144,128,184
136,124,184
128,116,176
120,112,160
112,104,152
104,92,152
96,84,136
88,72,136
80,72,128
72,64,120
72,60,112
64,52,104
64,52,104
56,44,96
56,44,88
56,40,72
48,36,72
48,32,72
40,32,72
32,32,64
32,28,64
32,24,56
32,28,56
32,24,48
32,24,48
0,0,16
0,4,24
8,4,16
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
8,8,8
8,12,8
8,12,16
8,12,16
16,12,24
16,12,24
16,16,32
16,16,32
16,16,32
16,20,32
24,20,40
24,24,40
24,24,48
32,28,48
32,32,64
40,32,64
40,36,80
48,44,80
56,48,88
64,52,96
64,56,112
72,64,120
80,76,136
96,84,144
112,96,152
120,104,160
112,108,176
160,152,216
176,160,232
160,148,216
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
168,144,232
192,168,248
208,200,248
248,236,248
112,92,152
208,188,248
224,200,248
232,208,248
112,96,152
216,200,248
144,116,176
168,144,200
152,144,192
144,132,184
112,100,160
80,68,120
80,68,120
80,64,120
64,52,88
56,48,88
72,48,88
80,56,96
80,56,104
88,64,112
104,68,120
88,60,112
224,200,240
168,148,192
56,36,104
136,108,176
160,144,184
56,36,80
40,28,48
40,24,48
40,28,40
40,28,40
48,24,40
48,28,48
48,32,56
56,32,64
56,36,64
56,36,64
56,36,64
48,32,64
56,36,64
56,36,64
56,32,64
56,36,72
56,36,64
56,36,72
56,36,72
56,36,72
64,44,72
64,44,72
64,44,80
64,48,88
64,52,96
64,48,96
64,44,80
72,48,88
64,52,96
160,156,192
152,136,184
152,140,184
160,148,192
168,156,200
176,160,224
184,172,232
200,176,248
208,184,248
120,108,152
248,236,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
224,212,248
176,160,240
176,164,224
168,156,216
152,144,192
144,140,184
136,128,176
136,124,176
128,116,168
120,108,160
112,96,152
104,88,144
96,80,136
88,72,136
80,64,128
72,56,120
72,52,104
64,52,96
56,48,88
56,44,88
48,40,80
48,40,72
48,36,64
48,32,64
40,32,56
40,28,56
32,32,48
32,32,48
32,28,48
32,28,48
0,4,24
0,4,24
0,4,16
0,8,16
8,4,8
8,4,16
8,8,8
8,8,16
8,8,16
8,8,16
8,8,24
8,12,24
8,12,24
16,12,24
16,12,32
16,16,32
16,16,40
16,16,40
24,20,40
24,20,40
24,24,48
24,24,48
24,28,56
32,32,56
40,36,72
40,40,72
48,40,88
56,48,96
56,56,104
64,64,112
72,68,128
88,80,144
104,92,152
112,104,160
120,112,168
144,132,192
168,152,216
200,180,240
240,228,248
240,228,248
248,212,248
248,220,248
248,236,248
248,236,248
248,248,248
248,248,248
248,248,248
248,240,248
248,236,248
248,236,248
248,252,248
248,252,248
248,244,248
184,172,208
160,148,208
248,236,248
224,192,248
128,104,168
248,232,248
176,160,208
216,204,248
112,100,168
120,96,144
176,152,200
152,144,184
128,116,152
120,112,168
72,64,120
56,52,104
72,68,128
56,48,96
56,48,96
72,48,88
80,56,96
80,60,104
88,72,112
104,72,120
88,60,112
232,212,248
192,176,208
32,4,56
112,92,144
128,112,152
96,76,120
48,32,56
40,24,56
40,28,40
40,32,40
56,28,48
56,28,56
48,32,64
56,36,64
56,32,64
56,32,64
56,32,64
56,32,64
56,36,64
56,36,64
56,36,64
56,36,72
64,36,72
64,36,72
72,36,72
72,40,72
64,44,72
64,48,72
64,48,88
64,48,88
72,48,88
72,52,96
80,52,96
80,56,96
96,68,120
104,76,136
168,152,200
160,144,192
168,148,200
176,156,208
176,164,224
184,172,232
192,168,232
160,144,208
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,244,248
208,192,240
176,160,232
176,160,232
168,148,208
152,140,192
144,132,184
136,128,176
128,116,168
120,112,160
120,104,160
112,96,152
104,80,136
96,72,128
88,64,128
80,60,120
72,56,96
72,52,96
56,44,88
56,44,88
48,44,80
48,44,72
48,40,64
40,36,64
40,32,56
40,32,56
32,28,56
32,28,48
32,28,40
32,28,40
0,4,0
0,4,0
8,4,8
8,4,16
8,8,16
8,8,16
8,8,16
8,8,16
8,8,24
8,12,16
8,12,16
8,12,16
8,12,24
8,12,24
16,12,32
16,12,24
16,16,32
16,16,32
24,20,32
24,20,40
24,24,48
24,24,48
32,28,48
32,28,48
40,32,64
40,36,72
48,40,80
56,48,88
64,52,96
72,60,104
80,68,128
88,76,136
96,88,144
112,100,160
128,112,168
136,124,184
152,136,184
248,232,248
248,248,248
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,244,248
248,240,248
248,220,248
248,220,248
224,212,248
248,244,248
248,248,248
200,184,208
200,172,248
200,172,248
248,224,248
152,136,208
160,140,200
216,200,248
216,192,248
144,116,184
144,116,168
184,160,208
144,132,176
120,112,152
128,120,176
72,64,120
64,60,120
72,64,120
64,48,88
64,48,96
72,52,96
80,64,104
80,64,112
88,72,120
104,76,120
96,60,112
232,212,240
192,172,192
32,4,56
32,4,64
168,136,168
56,20,56
56,40,64
48,28,56
40,28,40
40,32,48
48,32,40
48,28,40
48,32,56
56,32,56
56,32,56
56,32,56
56,32,56
56,32,56
56,32,56
56,36,64
64,40,64
64,40,64
72,44,64
64,44,64
72,44,72
72,44,72
64,40,80
72,44,80
72,48,88
72,48,88
72,48,96
72,52,96
88,56,96
96,60,104
96,68,112
96,68,120
144,132,184
152,144,192
168,148,200
176,156,208
176,164,224
184,168,224
184,176,216
248,236,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
208,200,248
160,152,224
168,152,216
152,140,208
152,140,192
136,128,184
136,120,176
128,116,168
120,104,168
112,96,152
104,88,152
96,72,136
88,68,128
80,60,120
72,52,104
72,52,104
64,48,88
56,44,80
56,44,80
48,40,72
48,36,72
48,32,64
40,32,64
32,28,56
32,28,56
32,24,56
32,28,48
24,24,40
8,4,8
0,4,8
8,4,8
8,4,8
8,8,8
8,4,8
8,4,16
8,4,16
8,8,16
8,8,24
8,8,16
8,8,16
8,12,24
16,12,24
16,12,24
16,12,24
16,16,32
16,16,32
24,16,32
24,16,40
24,20,40
24,24,40
24,28,40
32,32,40
40,32,56
40,36,56
48,36,72
56,44,80
64,48,88
64,52,96
72,64,120
80,72,128
96,80,136
112,96,144
120,104,160
136,120,176
144,112,160
240,208,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
240,228,248
240,208,248
232,204,248
240,216,248
240,220,248
248,252,248
248,248,248
168,132,216
192,160,240
232,236,248
240,248,248
112,88,152
208,180,240
192,184,240
216,204,248
104,92,152
168,156,216
168,148,192
128,104,152
120,108,160
80,68,120
80,72,120
56,52,104
64,48,88
64,52,88
72,56,96
80,64,104
80,64,112
88,72,128
112,76,136
96,60,120
216,200,216
160,140,160
64,56,88
8,4,40
184,180,200
32,32,56
40,24,32
40,20,40
40,20,40
40,20,40
40,24,40
40,24,40
48,28,48
48,28,48
48,28,48
56,28,48
56,28,48
56,28,56
56,32,64
56,36,72
64,40,72
64,44,72
64,44,64
72,44,72
72,44,80
72,44,80
72,44,88
72,48,88
72,52,88
72,52,88
72,52,96
72,52,96
88,56,96
88,60,96
88,64,112
104,80,120
120,100,152
160,148,200
168,148,208
176,156,208
184,160,224
184,164,224
200,180,232
248,240,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,244,248
152,136,176
168,152,208
160,144,200
144,140,200
144,132,192
136,124,176
128,116,168
120,104,160
112,96,152
104,92,152
96,76,136
88,68,128
80,60,120
72,56,112
72,52,104
64,48,96
56,44,88
56,40,80
56,40,80
56,32,72
56,32,64
48,32,64
40,28,56
32,28,56
32,24,56
32,28,40
32,28,48
8,8,16
8,4,8
8,4,8
8,4,8
8,8,8
0,4,8
0,4,8
0,4,16
8,8,16
8,8,16
0,8,16
8,12,16
8,8,16
16,12,24
8,12,24
8,16,24
16,16,32
16,16,32
16,16,32
24,20,32
24,20,40
24,20,40
32,24,40
32,28,40
40,28,48
40,32,48
40,36,72
48,40,80
56,48,96
56,52,104
72,60,112
80,68,120
96,76,128
104,88,144
112,104,160
128,116,168
136,132,184
168,160,216
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
240,232,248
240,212,248
240,208,248
240,212,248
232,204,248
248,252,248
248,252,248
248,248,248
176,164,216
184,152,224
240,208,248
192,160,232
144,112,184
240,220,248
176,156,224
152,136,200
144,128,192
176,160,208
128,104,152
120,100,152
88,64,120
112,96,136
64,48,96
64,52,88
64,52,88
72,56,96
88,64,104
88,72,104
96,80,120
112,80,136
104,64,120
208,192,216
160,140,160
96,68,120
56,32,88
16,0,40
80,52,104
32,24,48
32,20,40
32,16,32
32,16,32
32,20,32
40,24,40
40,24,48
48,24,48
48,28,40
48,28,48
48,28,56
56,32,56
64,32,64
64,40,72
72,40,72
72,40,72
64,44,72
64,44,72
64,44,80
72,48,80
72,48,80
72,52,80
72,52,88
72,52,88
72,52,96
72,52,96
72,52,96
80,56,104
88,60,112
104,76,128
120,104,152
168,148,200
168,152,200
176,156,208
176,160,216
176,160,216
200,180,232
248,240,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
144,148,176
160,148,208
152,144,200
152,136,192
144,128,184
136,120,184
128,116,176
120,108,160
112,96,152
104,92,144
88,80,136
80,72,128
72,64,120
72,56,104
64,52,104
64,52,88
56,48,80
56,40,80
56,40,80
48,36,72
48,36,64
40,32,64
40,28,64
32,32,56
32,28,56
32,24,48
32,24,40
8,4,8
8,4,8
8,4,8
8,4,8
8,4,16
0,4,16
0,4,8
0,4,8
0,8,16
0,8,16
8,8,16
8,8,8
8,12,16
8,12,16
8,12,16
8,12,24
16,12,24
16,16,24
16,16,32
16,16,32
16,20,32
24,20,40
24,24,48
24,24,48
32,24,56
32,28,56
40,32,72
40,36,72
48,40,88
56,48,96
64,56,104
72,64,120
88,76,128
96,84,136
112,100,152
120,112,168
136,124,176
128,112,176
208,212,224
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
248,240,248
248,228,248
248,228,248
248,252,248
248,252,248
248,252,248
248,252,248
248,240,248
208,176,232
192,168,240
240,212,248
248,244,248
136,116,160
176,164,216
200,188,248
240,228,248
112,104,160
168,156,216
120,104,160
112,84,136
96,68,128
120,104,136
64,48,80
72,52,88
72,52,88
80,52,96
88,64,112
88,68,112
96,80,120
104,84,128
104,80,128
144,128,168
144,136,168
48,24,72
112,88,136
72,44,88
96,68,104
16,4,8
32,24,32
32,16,24
32,16,32
40,24,40
40,24,40
40,24,56
48,24,56
40,24,48
40,24,48
48,24,40
56,32,48
56,36,64
64,44,64
64,44,80
64,44,72
72,44,88
72,44,88
72,48,80
72,48,80
72,48,80
72,52,80
72,48,96
72,48,96
72,48,104
80,48,104
72,44,96
72,48,96
88,64,120
80,56,112
128,112,160
168,148,200
168,152,200
176,156,208
176,160,216
176,160,216
192,176,240
208,188,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
160,160,192
152,144,208
152,140,200
144,140,192
136,132,184
136,124,176
128,112,168
120,108,160
112,96,152
112,84,144
104,76,136
80,68,128
80,60,120
72,56,104
64,52,96
64,52,88
56,48,88
56,40,80
48,40,72
40,40,72
40,36,64
40,32,64
40,32,64
32,28,64
32,28,56
32,28,40
32,28,40
0,4,0
0,8,8
0,4,16
0,4,16
0,4,8
0,8,8
0,4,8
8,8,8
0,8,8
0,8,8
8,8,16
8,8,16
16,12,16
8,12,16
8,12,16
8,12,24
16,12,24
16,12,24
16,16,32
16,16,32
16,16,32
24,20,40
24,20,48
24,24,48
32,24,48
32,28,48
40,32,64
40,36,64
48,40,80
56,44,80
56,48,104
64,60,112
80,68,128
96,80,136
104,92,144
112,100,160
128,116,168
144,132,184
144,124,176
216,192,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,244,248
248,236,248
248,232,248
248,232,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
192,168,232
176,152,216
248,240,248
224,208,248
136,116,184
232,208,248
136,116,176
184,164,224
136,120,176
120,108,160
88,72,128
88,72,120
104,88,128
64,48,88
64,52,88
72,52,88
80,56,104
88,64,112
88,68,112
96,84,128
104,88,128
120,100,144
88,84,128
144,144,192
48,32,72
24,8,48
152,164,152
48,52,40
56,52,56
32,24,32
40,20,32
32,20,32
40,24,40
40,20,40
32,16,40
24,12,40
32,20,32
32,24,40
48,28,56
48,32,64
64,36,64
64,40,72
64,40,80
72,40,80
72,48,88
72,48,88
72,48,88
72,48,88
72,48,88
72,48,88
72,48,80
80,52,80
80,44,96
80,48,96
80,48,96
88,56,104
88,64,112
72,48,104
144,136,176
160,148,192
168,148,200
176,156,200
176,160,216
176,160,216
192,160,232
208,168,240
232,212,240
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,240,248
160,140,192
152,140,200
144,140,200
144,136,192
136,128,184
128,120,176
120,116,168
120,108,160
112,96,144
112,84,144
96,76,136
88,68,120
80,60,112
64,56,104
64,56,96
56,48,96
56,44,88
48,40,72
48,40,72
40,40,64
40,36,64
40,28,64
40,28,64
32,28,56
32,24,48
32,28,40
32,24,40
0,4,8
0,4,8
0,4,8
0,4,8
0,4,16
0,4,16
0,4,8
8,8,8
8,4,16
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
8,12,16
8,12,16
8,12,24
16,12,24
16,16,24
16,16,24
24,16,24
24,20,32
24,20,40
24,20,40
32,24,40
32,24,40
32,28,56
40,32,56
48,36,72
56,40,80
56,44,88
64,52,96
72,60,112
88,76,128
96,88,136
104,92,144
120,104,152
136,116,168
160,128,192
152,120,184
224,228,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
248,248,248
248,240,248
248,240,248
248,248,248
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
192,180,224
200,184,232
248,240,248
184,160,224
168,140,200
216,208,248
168,164,200
136,128,168
128,120,160
64,52,104
88,72,128
96,84,136
64,48,96
64,52,88
64,56,88
80,60,104
88,68,112
88,76,120
104,84,128
112,88,136
128,100,152
24,0,48
168,132,184
72,40,88
48,16,72
24,0,40
64,36,80
32,24,40
32,24,40
32,16,32
32,20,32
24,20,32
24,16,24
24,12,24
32,20,32
32,24,24
32,24,32
56,32,48
56,32,56
64,40,72
64,40,72
72,40,80
72,44,80
72,44,80
72,48,80
72,44,80
72,44,80
72,44,80
80,44,80
80,48,72
80,48,80
72,48,80
72,48,88
80,52,96
80,56,104
80,48,104
64,36,88
160,144,184
160,148,184
168,148,200
176,152,208
176,160,224
176,164,224
184,160,224
192,172,232
208,188,248
224,204,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
240,228,248
136,124,192
160,148,216
152,140,200
144,140,200
144,132,184
136,124,176
136,120,168
128,112,160
120,104,152
104,92,144
104,84,136
96,76,128
80,68,120
80,64,112
72,56,96
64,52,96
56,48,88
56,44,80
48,44,80
40,40,72
40,40,64
40,36,64
40,32,56
40,32,48
40,28,48
32,28,40
32,24,48
32,28,48
0,0,16
0,4,16
0,4,8
0,4,8
0,4,8
8,4,8
0,4,8
0,8,8
8,4,8
8,4,8
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
8,12,24
16,12,24
16,12,24
16,16,24
16,16,24
16,20,24
24,16,40
24,20,40
24,20,48
32,20,48
32,28,48
40,32,56
40,36,64
40,40,72
48,48,80
56,52,88
72,56,104
80,64,112
96,76,128
104,84,136
104,92,144
120,112,168
136,124,176
144,132,184
152,136,184
248,244,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
248,248,248
248,252,248
248,252,248
248,252,248
232,224,240
200,188,224
248,248,248
248,240,248
208,172,232
168,140,208
200,172,240
208,180,248
128,100,168
176,168,216
176,164,216
120,112,152
128,124,160
64,60,120
80,68,128
128,108,160
64,48,104
64,52,88
64,56,96
80,60,104
88,72,120
96,72,120
104,88,136
112,96,136
120,104,144
56,40,88
80,68,112
104,80,128
56,24,72
56,20,56
48,16,48
40,32,56
24,16,40
32,20,24
32,20,24
32,16,24
32,16,32
48,32,48
40,32,48
40,28,48
40,28,48
56,28,56
56,32,56
64,40,72
64,40,72
64,44,80
72,48,80
72,44,80
72,48,80
72,48,80
72,44,80
72,44,88
72,44,88
72,48,80
72,52,88
64,44,80
64,44,80
72,48,88
72,52,88
72,44,96
56,28,80
168,148,192
160,140,184
168,148,200
168,152,200
176,160,216
184,164,216
184,164,224
184,168,224
192,172,232
192,172,232
176,168,232
208,200,248
224,216,240
248,240,248
248,248,248
200,204,224
200,184,248
160,140,216
160,148,208
152,144,208
152,144,200
144,140,192
144,132,184
136,124,176
128,116,160
120,108,152
112,104,144
104,92,136
96,80,136
88,76,128
80,68,112
72,60,112
64,56,104
64,48,104
56,48,88
56,44,80
48,40,72
48,40,64
48,36,64
48,32,56
40,28,56
40,28,56
32,28,48
32,24,48
24,28,48
24,24,48
0,8,8
0,8,8
0,4,0
0,4,0
0,4,0
0,8,0
0,4,8
0,4,8
0,4,8
0,8,16
0,4,8
8,4,8
8,8,8
8,8,16
8,8,16
8,8,16
16,12,16
16,12,16
16,12,24
16,12,24
16,16,24
16,16,24
16,16,40
24,20,40
24,20,48
24,20,48
32,24,48
32,28,48
32,32,64
40,32,64
40,36,72
48,44,80
64,52,96
72,60,104
80,64,128
88,76,136
96,84,152
104,96,160
120,112,160
128,120,176
144,136,192
152,144,200
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
248,248,248
248,248,248
248,248,248
248,252,248
248,252,248
248,252,248
240,236,248
248,252,248
248,252,248
248,248,248
232,220,232
192,160,216
232,200,248
200,172,232
144,120,176
176,156,200
184,160,208
120,100,136
136,116,152
80,56,120
88,64,128
112,100,152
64,48,104
64,52,88
72,56,88
80,60,112
96,68,120
96,72,120
112,92,136
112,96,136
112,100,144
128,132,152
48,56,72
136,120,128
72,56,72
56,36,48
40,20,40
64,48,80
48,28,64
40,24,40
40,20,32
40,24,40
48,32,48
48,36,56
48,32,56
48,28,48
48,32,48
48,32,48
56,36,56
56,40,64
64,44,72
72,44,88
72,44,88
72,44,80
72,44,80
72,44,80
72,44,80
64,44,80
72,48,80
72,48,80
64,48,80
48,40,72
40,40,64
40,32,72
40,36,72
56,36,80
64,40,80
160,144,184
152,136,176
160,144,184
168,148,192
176,156,208
184,160,216
184,168,224
184,172,232
184,168,224
176,156,216
176,172,232
184,176,232
184,168,240
176,160,240
168,156,232
168,156,232
168,148,216
160,148,208
160,144,200
160,144,200
152,144,200
152,140,192
144,128,184
136,120,176
120,116,160
120,108,160
104,100,152
104,88,144
96,84,136
88,76,128
80,68,112
72,56,104
64,56,96
56,52,96
56,48,80
56,40,80
48,40,72
48,40,72
48,36,56
40,32,56
32,32,56
32,28,56
32,28,48
32,28,48
24,28,40
24,24,40
0,8,8
0,4,8
0,4,0
0,4,0
0,4,8
0,4,8
0,4,8
8,4,8
0,4,8
0,4,8
0,4,8
8,8,8
8,8,16
8,8,16
8,8,16
8,8,16
8,12,16
8,12,16
16,8,24
16,12,24
16,12,24
16,16,32
16,16,40
16,16,40
16,16,40
24,20,40
24,20,48
24,24,48
32,24,64
32,28,64
40,36,64
48,40,72
56,48,80
64,52,96
72,56,120
80,68,128
88,76,136
104,92,152
112,100,152
128,116,168
144,124,176
136,120,176
184,180,200
248,252,248
248,252,248
248,252,248
248,240,248
248,240,248
248,248,248
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
216,200,224
176,144,192
248,216,248
192,164,224
152,128,192
176,156,192
184,164,200
120,108,152
128,112,160
88,68,128
96,72,136
80,76,128
56,48,104
72,52,88
72,56,88
88,60,112
96,72,120
96,76,120
112,88,136
112,100,136
112,104,136
72,68,120
40,40,96
104,108,96
104,104,88
32,12,48
80,64,104
24,8,40
32,12,40
40,24,40
48,28,40
40,32,40
40,32,48
48,28,48
48,28,48
48,28,56
40,24,48
48,32,48
56,36,56
56,40,64
64,44,64
72,44,80
72,48,80
72,48,80
72,44,80
72,44,80
72,44,80
72,44,72
72,48,80
72,48,80
64,44,72
32,28,56
32,28,56
40,32,56
40,36,64
48,32,72
72,56,96
160,148,184
152,136,168
160,140,184
160,144,192
168,152,208
168,156,208
176,164,224
184,172,224
192,176,224
192,176,232
184,168,232
176,156,216
168,148,208
168,148,208
160,148,200
160,148,200
160,144,208
160,152,208
168,152,208
160,152,208
160,148,208
144,136,200
136,128,184
128,120,176
120,112,160
112,100,152
104,96,152
96,84,144
88,80,128
80,72,120
72,64,112
64,60,104
56,52,96
56,48,88
56,44,80
48,40,80
48,40,72
40,36,72
48,36,64
40,32,64
32,32,56
32,28,56
40,28,48
32,28,40
32,24,48
32,20,48
0,4,0
0,4,8
0,4,8
0,4,8
0,0,8
8,4,8
0,0,8
0,4,8
0,4,8
0,8,8
0,8,8
0,8,8
8,4,8
8,8,16
0,8,16
8,8,16
8,12,16
8,12,24
8,12,24
8,12,24
8,12,24
8,12,24
16,16,32
16,16,32
16,16,32
24,20,32
24,20,32
24,24,40
24,28,56
32,28,56
40,32,72
48,36,72
48,44,80
56,48,80
64,52,104
72,64,112
88,64,120
96,76,136
104,88,136
120,100,152
128,108,160
144,120,168
168,124,192
216,168,240
248,248,248
248,248,248
248,240,248
248,240,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
248,240,248
248,252,248
248,252,248
248,248,248
168,156,192
152,136,192
248,236,248
160,136,200
176,152,208
144,136,192
192,184,248
128,108,160
120,104,160
96,76,120
96,76,120
72,72,112
56,56,96
72,48,96
72,56,96
88,64,112
96,72,120
96,76,128
120,92,144
120,100,144
128,112,152
80,72,136
40,36,96
96,76,96
80,56,80
80,96,128
120,132,168
0,0,16
8,8,24
40,28,40
40,28,40
40,36,48
24,20,32
40,24,40
48,28,40
40,24,40
40,24,40
48,28,56
56,36,56
56,40,64
64,44,72
64,44,72
72,44,72
72,48,80
72,44,80
72,44,80
72,44,80
72,44,80
72,48,80
72,48,72
56,36,64
40,28,48
32,24,48
32,28,56
40,36,64
48,32,72
88,76,112
152,136,176
152,132,168
152,136,176
152,140,184
160,144,192
168,148,192
176,156,208
184,160,216
192,172,232
192,176,232
192,176,240
200,180,240
192,184,240
184,180,240
192,176,232
184,168,232
176,164,224
176,160,216
168,160,216
168,152,208
160,140,192
152,132,184
136,124,176
128,116,168
120,108,160
112,100,152
104,88,144
96,84,136
80,76,128
80,68,120
72,64,112
64,56,104
64,52,88
56,48,88
56,44,80
56,44,80
48,40,64
48,36,64
40,36,64
40,32,64
32,32,56
32,28,48
32,28,48
32,28,48
32,24,40
24,24,32
0,0,16
0,4,16
0,8,0
0,4,0
0,4,8
0,4,8
8,4,8
8,4,8
0,8,8
0,8,8
0,8,8
0,8,8
0,4,16
0,4,16
0,8,8
8,8,16
8,12,16
8,12,16
8,8,24
8,8,24
8,8,24
16,12,24
16,12,24
16,16,24
16,20,24
16,20,32
24,20,32
24,20,32
24,24,40
32,28,48
32,28,56
40,32,64
48,40,72
48,40,72
56,48,80
64,52,88
80,60,104
88,72,112
96,84,128
112,92,144
112,96,152
128,112,160
144,112,184
136,104,176
192,176,248
248,236,248
248,240,248
