R,G,B
176,28,88
168,32,80
168,28,80
168,32,80
168,32,80
168,32,80
168,32,72
160,28,80
160,28,80
160,28,80
160,28,80
152,28,72
152,28,72
144,32,80
144,32,80
136,32,80
144,32,80
136,32,88
136,28,88
128,32,80
136,36,80
128,36,80
128,36,80
120,36,80
120,40,80
112,36,80
112,36,72
112,36,80
112,36,80
104,36,80
104,32,72
96,32,72
96,32,72
88,32,64
88,28,64
80,28,64
80,24,64
72,24,56
72,24,56
72,24,48
72,24,48
64,24,48
56,24,40
56,20,48
56,20,48
56,16,40
56,16,40
48,12,40
48,12,40
40,12,32
40,16,32
40,12,24
40,12,32
32,12,32
32,12,32
32,12,24
32,12,24
24,12,24
32,12,16
32,8,24
32,8,24
24,8,24
32,8,24
24,8,16
32,8,16
32,8,16
32,8,16
24,8,16
24,8,16
24,4,16
24,4,16
24,4,8
24,8,8
32,8,8
32,8,16
32,4,24
32,4,16
32,8,16
32,8,16
32,8,16
32,8,16
32,4,16
32,8,8
40,8,16
40,4,8
40,8,16
40,8,8
40,8,16
40,8,16
40,8,16
40,12,24
40,12,24
40,12,24
48,12,24
48,12,24
56,8,32
56,12,32
56,12,24
56,16,24
64,12,24
64,16,24
72,12,32
72,12,32
72,16,32
80,16,32
88,12,32
88,12,40
96,12,40
96,16,40
96,16,40
96,16,40
104,16,40
104,16,40
120,12,48
120,16,48
120,20,40
120,20,48
128,20,48
128,20,48
136,20,56
136,24,56
144,20,64
144,24,64
152,24,64
152,24,64
160,24,56
160,28,56
160,28,64
160,28,64
168,28,64
168,28,72
176,28,80
176,28,72
176,28,72
176,28,72
176,32,88
176,32,88
176,32,88
176,36,88
176,36,88
176,36,88
184,36,96
184,36,96
184,36,88
184,40,88
176,36,88
184,40,88
184,40,88
184,40,88
184,36,88
184,40,88
184,36,88
184,36,88
184,36,88
184,36,88
176,36,88
184,36,88
184,36,80
184,36,80
176,32,88
176,28,88
176,32,80
176,32,80
168,32,80
168,32,80
168,32,80
168,32,80
160,28,80
168,28,80
160,32,80
160,32,80
152,32,72
152,32,72
152,32,80
152,32,80
144,32,88
144,32,88
136,32,88
144,32,88
136,32,80
136,36,80
128,40,80
128,36,80
120,36,80
120,36,80
120,36,80
120,36,80
112,32,80
112,32,80
104,36,80
104,36,80
96,32,72
96,32,72
88,36,72
88,32,64
80,28,64
88,24,64
80,28,56
80,24,56
72,24,56
72,20,48
64,24,48
64,20,48
64,20,48
56,16,40
56,16,40
56,16,40
48,12,40
48,12,32
48,16,32
40,12,32
40,12,32
40,12,32
32,12,32
32,12,32
32,12,24
32,12,24
32,12,24
24,12,24
32,8,24
32,8,24
32,8,16
24,8,16
32,8,16
32,8,16
32,8,16
24,8,16
24,8,16
24,8,16
32,8,16
24,4,8
24,8,8
32,8,8
24,8,8
24,8,8
32,8,16
32,8,16
32,4,16
32,4,16
32,8,8
32,8,8
32,8,8
32,8,8
32,8,16
32,8,16
40,8,16
40,8,16
40,8,16
40,8,16
40,8,24
40,8,24
48,12,16
48,12,16
48,8,24
56,8,24
56,12,32
56,12,24
64,12,24
64,12,24
64,12,24
64,12,24
72,12,32
72,16,32
80,16,24
80,16,32
88,12,32
88,16,32
96,16,40
96,16,40
96,16,40
104,16,40
112,16,40
112,16,48
112,16,48
120,16,48
128,20,48
128,20,48
136,20,56
136,20,56
144,24,56
144,24,56
152,24,64
152,24,56
152,28,64
152,28,64
160,24,64
160,28,64
168,24,72
168,28,72
176,28,64
176,28,72
176,32,80
176,32,80
176,32,80
176,32,80
176,36,88
184,36,88
184,36,88
184,40,88
192,36,80
192,36,88
184,40,96
184,40,96
192,40,88
192,40,88
192,44,88
192,44,88
192,40,88
192,44,96
192,40,96
192,44,96
192,40,96
184,40,96
192,40,96
192,40,96
184,40,96
184,40,96
184,36,88
184,40,88
184,40,88
184,40,88
184,36,88
184,36,80
176,36,88
176,32,80
176,36,80
176,36,80
168,32,80
168,32,80
160,36,72
160,32,72
160,36,80
160,32,80
152,36,88
152,32,88
152,36,88
152,36,88
144,40,80
144,36,80
136,36,80
144,36,88
136,36,88
136,36,88
128,36,80
128,36,80
120,36,88
120,36,80
120,40,80
120,36,80
112,36,72
112,32,72
104,32,72
96,32,72
96,32,72
88,32,64
88,28,64
88,28,64
80,24,56
80,24,56
72,24,48
64,24,48
64,24,48
64,20,40
64,16,40
56,16,40
56,16,32
56,16,32
48,16,32
48,12,32
48,12,32
48,12,32
40,12,32
40,12,24
40,12,32
32,12,24
32,8,32
32,12,32
32,12,24
24,12,24
32,12,24
32,8,16
32,12,16
32,8,16
32,8,16
32,8,16
24,8,24
24,8,24
24,8,24
24,8,24
24,4,8
24,4,16
32,8,8
32,8,8
24,8,8
24,8,8
24,8,16
24,8,16
24,4,16
32,4,16
32,8,8
32,8,16
40,8,16
32,8,16
32,8,16
32,4,16
40,8,16
40,8,16
40,8,16
40,8,24
40,8,24
40,8,24
48,12,24
48,12,24
56,4,24
56,8,24
56,8,24
64,12,24
64,12,24
64,12,24
72,12,32
72,12,32
72,16,32
72,16,32
80,12,32
80,16,32
88,12,32
88,16,32
96,16,40
96,16,40
104,16,40
104,16,40
112,20,40
112,20,40
120,16,48
120,20,48
136,20,56
136,20,56
144,20,56
144,20,56
152,24,56
152,24,56
152,24,64
152,24,64
152,28,64
152,28,64
160,28,64
168,28,72
168,28,72
168,32,72
176,28,72
176,32,72
176,36,80
176,36,80
176,36,88
176,40,88
184,36,88
184,40,96
184,44,88
184,44,88
192,44,88
192,44,88
184,44,88
192,44,88
192,44,88
192,44,96
192,48,96
184,44,96
192,44,96
192,44,96
192,44,96
192,44,96
192,44,96
192,44,96
192,44,96
192,44,96
184,44,96
184,44,96
184,40,96
184,40,96
184,40,96
184,40,96
184,36,88
176,36,88
176,40,88
176,40,88
176,36,96
176,36,96
176,36,88
176,36,88
168,36,80
168,36,80
168,32,88
160,32,88
160,36,96
160,36,96
152,36,88
152,40,88
152,40,88
152,40,88
144,40,80
144,40,88
136,40,88
136,36,88
128,40,80
136,36,80
128,40,80
128,40,80
120,40,80
120,40,80
120,36,72
112,32,72
104,32,72
104,32,72
96,36,64
96,32,64
88,32,64
88,28,64
80,28,56
80,24,48
72,24,48
72,24,48
64,24,48
64,20,48
56,20,40
56,16,32
56,20,32
56,16,32
48,16,32
48,12,24
48,16,32
40,12,32
40,12,32
40,12,24
40,12,24
32,12,24
40,12,24
40,12,24
32,12,24
32,8,24
24,12,16
32,12,24
32,8,24
32,8,24
24,8,24
24,8,24
24,8,24
24,8,24
24,12,24
24,12,24
24,0,16
32,4,16
24,4,16
24,8,16
24,4,16
32,8,16
32,8,8
32,4,8
32,4,8
32,8,8
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
40,8,16
40,8,8
40,8,16
48,8,16
40,8,16
40,8,16
48,12,16
48,8,24
48,12,24
56,8,24
56,12,24
56,12,24
64,12,32
64,12,32
64,12,32
72,12,32
72,16,32
72,12,32
80,12,32
80,16,32
88,16,40
96,16,32
96,16,40
96,16,40
96,20,40
104,16,48
112,20,48
120,20,40
120,20,48
120,20,48
128,20,48
136,24,56
136,24,56
144,24,56
144,24,64
152,28,56
152,28,56
152,28,64
160,28,64
160,32,72
160,32,72
168,28,72
168,32,72
168,32,64
176,36,72
176,36,80
176,36,80
176,36,88
184,36,88
184,40,88
184,40,88
184,40,96
184,44,96
192,44,96
192,44,96
200,48,96
192,44,96
192,44,104
192,44,104
192,48,96
192,48,104
192,48,104
200,48,104
200,48,104
200,48,104
200,48,104
200,48,104
192,48,96
192,48,104
192,52,96
192,48,96
192,48,104
192,44,104
192,44,96
192,44,96
192,44,104
192,40,104
184,44,104
184,40,96
184,40,88
184,40,96
176,40,104
176,40,104
176,40,88
176,36,88
168,40,88
168,40,88
168,40,96
168,36,96
160,40,96
160,40,96
152,44,96
152,40,96
152,44,96
152,44,96
144,40,96
144,44,96
144,44,96
136,40,96
136,40,88
136,40,88
128,40,88
128,36,88
120,40,88
120,36,88
112,40,80
112,36,80
104,32,72
104,32,72
96,32,64
88,28,64
88,28,64
88,28,64
80,28,56
80,24,56
72,24,40
72,24,40
64,20,56
64,20,56
56,20,48
56,16,40
56,20,32
56,16,32
48,16,32
48,16,24
40,12,32
40,12,32
40,12,24
40,12,24
32,12,24
40,12,24
40,12,16
40,12,24
32,12,24
32,8,16
32,8,24
32,8,24
32,8,24
32,8,24
24,8,16
32,8,16
32,8,24
32,8,24
24,8,24
24,8,24
24,4,16
24,8,16
24,4,16
24,8,16
32,4,16
32,4,16
32,8,8
32,4,8
32,4,16
32,4,16
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
40,8,16
40,4,16
40,8,16
40,8,16
40,8,16
48,8,16
48,12,16
48,12,16
48,12,24
56,12,24
56,12,24
56,12,24
64,16,24
64,12,24
72,12,32
72,16,24
72,16,24
80,12,32
80,16,32
88,16,32
88,16,32
96,16,32
96,16,32
96,16,40
104,20,40
112,16,48
112,20,48
128,16,48
128,20,48
128,20,48
128,24,48
136,24,56
144,24,56
152,20,64
152,24,64
152,24,56
152,28,64
160,28,64
160,32,64
168,28,72
168,28,80
168,32,80
168,32,80
176,36,80
176,36,80
176,36,88
176,40,88
184,40,88
184,40,88
184,44,96
184,44,96
192,44,96
192,48,96
192,48,104
192,48,96
200,48,96
200,52,104
200,48,104
200,48,104
200,48,104
200,52,104
200,52,104
200,52,104
200,52,104
200,52,104
200,52,104
200,48,104
192,52,104
200,52,104
200,52,96
200,52,104
200,52,104
200,48,104
200,48,96
200,48,96
192,48,104
192,44,104
192,44,104
192,40,104
184,44,96
192,44,96
184,44,96
184,40,96
176,40,96
176,40,96
176,44,96
176,40,96
168,40,88
168,44,88
168,40,96
168,40,96
160,44,96
160,44,96
152,48,96
152,48,96
152,48,96
152,44,96
152,44,96
152,40,96
144,40,96
144,36,88
136,36,96
136,36,96
120,40,88
128,36,88
112,40,80
112,36,80
104,32,80
104,32,72
96,32,72
88,32,72
88,28,64
88,24,64
80,28,56
80,24,56
72,24,48
72,20,48
64,20,48
64,20,48
64,20,48
64,16,40
56,16,40
56,16,40
48,16,40
48,12,40
40,12,32
40,12,32
40,12,24
40,12,24
40,12,24
40,12,24
40,8,24
40,12,24
40,8,16
40,8,24
32,8,24
32,8,24
32,8,24
32,8,24
32,8,16
24,8,16
32,4,24
32,8,24
32,8,16
32,8,16
24,8,8
24,8,16
24,8,16
24,8,16
32,4,8
32,4,16
24,8,16
24,8,16
24,8,16
24,4,16
32,4,16
32,4,16
32,8,16
32,8,16
40,8,8
40,8,16
40,8,16
40,8,24
40,8,16
40,12,16
48,8,16
48,8,16
56,8,16
56,12,24
64,8,24
56,12,24
64,16,24
64,16,24
64,12,24
64,12,32
72,12,32
80,16,32
88,12,32
88,12,32
96,16,40
96,16,40
104,16,32
104,16,40
112,16,40
112,20,40
120,20,40
120,20,40
128,24,48
128,24,48
128,24,48
136,24,48
136,24,56
144,28,56
152,24,56
152,28,64
160,24,72
160,28,72
168,28,72
168,32,72
168,32,80
176,32,80
176,36,80
176,36,80
176,36,80
184,40,80
184,40,88
184,40,96
192,40,96
192,44,96
192,44,96
192,48,96
192,48,96
200,48,96
200,52,96
200,52,96
200,56,104
192,52,104
200,52,104
200,52,104
200,52,104
200,52,104
208,52,112
208,56,112
208,56,104
208,56,104
208,56,104
200,52,104
200,56,104
200,56,104
200,56,104
200,52,104
200,56,104
200,56,104
200,52,96
200,52,104
200,48,104
200,48,104
192,48,104
192,48,104
192,44,96
192,48,96
184,48,96
192,44,96
184,44,96
184,44,104
176,44,104
176,44,104
168,48,96
176,44,88
168,44,96
168,44,104
168,44,104
168,44,104
160,48,104
160,48,104
152,48,96
152,48,96
152,44,96
152,40,104
144,44,96
144,40,96
136,44,96
128,40,88
128,40,88
128,40,88
120,40,80
112,36,80
112,32,80
104,28,80
96,32,72
96,32,72
88,32,64
88,28,56
80,28,56
80,24,56
80,24,48
80,24,48
72,20,40
72,20,40
64,20,40
64,16,40
56,20,32
56,16,32
48,12,40
56,12,40
48,12,32
48,12,32
48,12,24
40,12,24
40,8,24
40,8,24
40,8,24
40,12,24
32,12,24
32,8,24
32,8,24
32,8,24
24,8,16
24,8,24
24,8,16
24,12,16
24,8,16
24,4,16
24,8,16
24,8,16
24,8,0
24,8,8
16,8,8
16,8,8
32,8,8
32,4,8
24,4,16
24,8,16
24,8,8
24,8,16
32,8,16
32,8,16
40,4,24
32,4,24
40,4,16
40,8,16
40,8,16
40,12,16
40,8,16
40,8,16
48,8,16
48,8,24
48,12,24
56,12,24
64,12,24
64,12,32
72,12,24
72,16,24
72,12,24
72,16,24
80,16,32
80,16,32
80,12,32
88,16,32
88,16,40
96,16,40
112,16,40
104,16,40
112,12,40
112,16,40
120,16,48
120,20,48
128,20,48
128,20,48
136,24,48
136,24,56
144,24,56
144,28,56
152,24,64
160,28,64
160,28,64
160,28,72
168,32,72
168,32,72
176,32,80
176,36,80
176,36,80
176,40,80
176,36,88
184,40,88
192,40,96
192,44,104
192,48,96
192,48,96
192,52,96
192,52,104
200,48,104
200,52,104
200,52,104
200,56,104
200,56,104
200,60,112
208,56,112
208,56,112
208,56,120
208,56,120
208,56,112
208,60,112
208,60,112
208,60,112
200,56,112
208,56,120
208,56,112
208,56,112
208,60,112
208,56,112
208,56,112
208,56,112
208,56,112
200,56,104
200,52,104
200,52,104
192,52,112
200,52,112
192,48,104
192,48,104
192,48,96
192,52,96
184,48,104
184,48,104
176,52,104
176,48,96
176,48,104
176,48,104
176,44,104
176,48,104
168,48,104
168,48,104
168,48,104
160,48,104
160,48,104
160,44,104
152,48,96
152,44,104
144,48,96
136,44,96
136,44,88
136,44,88
136,40,80
128,36,80
120,40,88
120,36,80
112,32,80
112,28,80
104,32,72
104,32,72
96,28,64
96,28,64
80,24,56
80,24,56
80,24,48
72,20,48
72,20,48
72,20,48
64,20,48
64,20,48
56,20,40
56,16,32
48,16,32
56,16,32
48,16,32
48,12,24
40,12,32
40,12,32
40,12,32
32,8,32
40,8,24
40,8,24
40,8,24
40,8,24
32,8,24
32,8,24
24,12,24
24,8,24
24,8,16
24,12,16
24,8,16
24,8,16
24,8,16
24,8,8
24,8,16
24,4,16
16,8,8
24,8,8
32,8,8
32,4,8
32,4,16
32,8,16
32,8,16
32,8,16
32,4,16
32,4,16
32,8,16
32,8,16
40,8,8
40,8,16
40,8,16
40,12,16
40,8,16
40,8,24
48,8,24
48,8,24
56,8,24
56,12,24
64,12,24
64,12,24
72,12,24
72,12,24
72,12,24
72,16,32
80,12,32
80,12,32
80,12,40
88,16,40
88,16,40
88,20,40
104,16,40
112,16,40
120,16,40
120,16,48
128,20,48
128,20,48
128,20,56
128,20,56
136,24,56
144,24,56
152,24,56
152,28,64
160,28,64
160,28,64
160,32,64
168,32,64
168,32,72
168,36,72
176,32,80
176,36,80
176,40,88
176,40,88
184,40,88
184,40,88
192,44,96
192,44,96
200,52,104
200,52,104
192,52,104
200,56,104
200,56,104
200,56,104
200,56,104
200,56,104
200,60,112
208,60,112
208,60,112
208,60,112
208,60,120
208,60,120
208,60,120
208,60,120
208,64,120
208,60,120
208,60,120
208,60,120
208,60,112
208,60,120
208,64,120
200,60,120
208,56,112
208,60,112
200,60,112
200,56,112
200,52,112
200,52,112
200,56,112
200,56,112
200,52,104
192,52,104
192,52,104
192,52,104
184,48,104
184,48,104
184,52,104
184,48,104
176,48,104
176,48,104
176,48,104
176,48,104
168,52,112
168,52,112
168,48,112
168,48,112
160,48,104
160,44,104
152,48,104
152,48,104
152,44,96
152,44,96
144,44,96
144,40,96
136,40,96
136,36,88
128,36,88
120,36,80
112,32,80
112,32,80
104,36,72
104,32,64
96,28,64
96,28,64
88,24,64
88,24,64
80,20,56
80,20,56
72,24,48
72,20,48
64,20,40
64,24,48
64,20,40
56,16,40
56,12,40
56,16,40
48,16,32
48,12,32
40,12,32
40,12,32
40,12,24
32,12,32
40,8,32
32,8,32
32,8,24
32,8,24
32,8,24
32,8,24
24,8,24
32,8,24
24,12,16
24,12,16
24,8,16
24,8,16
24,4,24
32,8,24
32,8,16
24,4,8
24,8,8
24,8,8
24,4,16
24,4,16
24,4,8
32,8,8
32,4,16
32,8,16
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
32,8,16
40,8,16
40,8,16
48,8,16
48,8,24
48,4,24
56,8,24
56,8,24
56,12,24
64,12,24
64,12,24
72,12,24
72,12,24
72,12,24
72,16,32
80,12,40
80,16,40
88,12,40
88,16,40
96,16,48
96,20,48
104,16,48
112,16,48
120,16,48
120,20,48
128,16,48
128,20,56
128,24,56
136,24,56
144,24,64
144,24,64
152,24,64
152,28,64
160,28,64
160,28,72
168,32,72
168,36,72
176,36,80
176,36,80
184,36,88
184,40,88
184,40,88
184,40,88
192,48,88
192,48,88
192,48,96
192,48,96
200,56,104
200,56,104
200,56,104
200,56,112
200,60,112
200,60,112
208,56,112
208,60,112
208,60,120
208,60,120
208,64,120
208,64,120
208,68,112
208,64,120
208,64,120
208,64,120
208,64,120
216,68,120
216,64,120
216,68,120
216,64,120
216,64,120
216,64,120
208,64,120
208,60,120
208,60,120
208,64,112
208,64,120
208,60,120
208,60,120
200,60,120
200,60,120
192,56,120
200,56,120
192,56,112
192,52,112
192,56,112
192,52,112
184,52,112
184,52,104
176,52,112
176,52,112
176,52,112
168,52,112
168,52,112
168,52,112
168,52,104
168,52,104
160,56,104
160,52,104
160,48,112
160,48,112
152,48,112
152,44,104
144,44,96
136,44,96
136,40,96
136,40,96
128,36,96
120,36,88
120,32,80
120,32,80
112,32,72
104,24,64
96,28,64
96,24,64
88,24,64
88,24,64
80,24,48
72,20,40
72,20,48
72,20,48
64,20,48
64,20,48
56,20,32
56,16,32
48,12,40
56,12,40
48,12,32
48,12,32
40,12,24
40,12,24
40,12,24
40,12,16
32,12,24
40,8,24
32,8,24
32,8,24
32,8,24
32,8,24
24,8,16
24,8,16
32,8,16
32,4,16
24,8,24
24,8,24
24,4,16
24,4,16
24,4,16
24,4,8
24,4,8
24,4,8
24,4,16
24,8,16
32,8,8
32,4,8
32,8,8
32,8,8
32,4,16
32,8,16
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
40,8,16
48,8,16
48,8,16
56,8,24
56,8,24
56,12,24
56,12,24
64,12,24
64,12,24
64,12,24
72,12,32
72,16,24
72,16,32
80,12,40
80,16,40
88,16,40
88,16,40
96,20,48
96,20,48
112,16,40
112,16,40
120,20,48
120,20,48
128,20,48
128,24,56
136,24,56
136,24,56
152,24,64
152,28,64
160,28,64
160,28,64
168,32,64
168,32,72
168,32,80
168,32,80
176,36,88
176,36,88
176,40,88
184,44,88
192,44,88
192,44,96
192,48,96
192,52,96
192,52,96
200,52,96
200,56,112
200,60,112
208,52,112
208,56,112
200,60,120
208,60,120
216,60,120
216,64,120
216,64,128
208,68,120
216,68,120
216,68,120
216,68,112
216,72,112
216,68,120
216,72,120
216,72,120
216,72,120
216,68,120
216,72,120
216,68,128
216,68,128
208,68,128
216,68,128
216,68,120
216,68,120
216,68,112
216,68,112
216,64,120
208,64,120
208,68,120
208,64,120
200,60,120
200,60,120
200,56,112
200,56,112
192,52,120
192,52,112
192,56,112
184,52,112
184,56,112
184,56,112
176,56,104
176,56,104
168,56,112
176,56,112
168,56,112
168,56,112
160,56,104
160,56,104
160,56,112
152,52,112
152,48,104
152,48,104
144,44,96
144,40,96
136,44,96
136,40,96
128,40,96
128,36,96
120,36,80
120,32,80
112,32,64
112,28,64
104,24,56
96,28,64
88,28,64
88,24,64
88,24,48
80,20,48
72,20,48
72,20,48
64,20,48
64,20,48
56,16,40
56,16,40
56,16,40
56,12,32
48,16,32
48,12,32
40,12,24
48,12,24
40,12,24
40,12,24
32,8,16
40,12,24
40,12,24
40,8,24
32,8,24
32,8,24
24,8,24
24,8,24
32,8,24
32,4,16
24,8,16
32,8,16
32,8,16
32,4,16
32,8,8
24,4,8
24,4,8
24,8,8
24,4,16
24,4,16
32,8,8
32,4,8
32,8,8
32,8,8
40,4,16
40,8,16
40,8,16
40,8,16
40,8,16
40,12,16
48,8,16
48,8,16
56,8,16
48,12,24
56,8,24
56,8,24
56,8,24
64,12,24
64,8,24
64,12,24
72,12,32
72,12,32
80,12,24
80,16,32
80,12,40
88,16,40
96,12,40
96,16,40
104,20,48
104,20,48
120,16,40
120,20,48
120,20,48
120,24,48
136,20,48
136,24,56
144,24,56
144,24,56
152,24,64
152,28,64
160,28,64
160,32,72
168,28,72
176,32,72
176,32,80
176,36,88
176,36,88
184,36,88
184,44,88
184,44,88
192,48,96
192,48,96
192,52,104
192,56,104
200,52,104
200,52,104
200,56,104
208,56,112
208,60,112
208,60,112
208,64,120
216,64,120
216,68,120
216,68,120
216,68,120
216,68,120
216,72,120
224,72,128
224,72,120
224,72,120
224,72,120
224,76,120
224,76,120
224,76,128
224,72,128
224,76,128
216,76,128
216,76,128
216,72,128
216,72,128
216,72,120
216,72,120
216,68,120
216,72,120
208,72,120
208,68,120
208,68,120
208,64,120
208,64,120
208,60,120
200,60,112
200,60,112
200,56,112
200,56,112
192,60,104
200,56,112
192,56,112
192,60,112
184,60,112
176,56,112
176,60,112
176,60,112
168,60,112
168,60,112
168,60,120
168,56,112
160,56,112
160,56,112
152,52,112
152,48,104
152,48,104
152,44,104
144,40,96
144,40,96
128,40,88
128,36,88
120,36,80
120,32,80
112,32,72
104,28,64
104,28,64
96,24,64
88,28,56
88,24,56
88,20,56
88,16,56
72,24,48
72,20,48
72,20,40
64,20,32
64,20,32
64,20,32
56,16,40
56,12,40
48,16,32
48,12,32
48,16,24
40,12,16
40,12,24
40,12,24
40,12,16
40,12,16
40,8,16
40,12,16
32,8,16
32,8,16
32,8,24
32,8,24
32,8,16
32,8,16
32,12,8
24,8,16
24,8,16
24,8,16
24,4,16
24,4,16
24,4,8
24,8,8
24,4,8
24,4,16
32,8,16
32,4,16
32,4,16
32,8,16
40,4,16
40,8,16
32,8,16
32,8,16
32,8,16
40,8,24
48,8,24
40,8,24
48,8,24
48,12,24
56,8,24
56,8,24
56,12,24
64,12,24
72,8,32
72,8,32
72,8,32
80,8,32
88,12,32
88,16,32
88,16,32
88,16,40
104,16,40
104,16,40
104,20,48
104,20,48
120,16,48
120,20,48
128,20,48
128,20,48
136,20,56
144,24,56
144,24,56
144,28,56
152,28,64
152,28,64
160,28,72
168,32,72
168,32,80
176,36,80
176,36,80
176,40,80
176,40,88
184,40,88
184,44,96
192,44,104
192,48,96
200,52,96
192,52,104
192,56,104
200,56,104
200,56,112
208,60,120
208,60,120
208,64,120
208,64,120
216,68,120
216,72,120
216,72,120
216,72,120
216,72,120
216,76,120
224,72,128
224,76,128
224,76,120
224,76,128
224,80,128
224,80,128
224,76,128
224,76,128
224,76,128
224,76,128
224,80,128
216,76,128
224,76,128
224,76,128
224,76,128
224,72,128
216,72,128
216,72,128
216,72,120
208,72,120
208,68,120
208,72,128
208,68,128
208,68,120
208,60,120
208,60,120
200,60,120
200,60,120
192,64,120
200,60,120
192,60,120
192,60,120
184,60,120
184,60,112
184,60,112
184,64,112
176,64,112
176,64,112
168,64,120
168,60,112
160,60,112
160,56,104
152,52,112
152,52,112
152,48,104
144,44,96
144,44,88
136,44,88
136,40,88
128,36,80
128,36,72
128,32,72
112,32,64
112,28,64
104,28,64
104,28,64
88,28,56
88,28,56
88,24,56
88,20,48
72,20,48
72,20,48
72,20,40
72,20,40
64,20,40
64,16,40
56,16,40
56,16,32
48,12,32
48,12,32
48,12,32
48,12,32
40,12,24
40,8,24
40,12,16
40,12,24
32,12,24
40,12,24
32,8,24
32,8,24
32,8,24
32,8,24
32,4,16
32,8,16
24,8,16
32,8,16
24,8,16
24,8,8
32,4,16
24,4,16
24,4,16
24,8,16
24,4,8
24,8,16
24,8,16
24,4,16
32,8,16
32,8,16
40,8,16
32,8,16
32,4,16
32,8,16
40,8,16
40,8,24
40,8,16
40,8,16
48,8,16
48,12,24
56,8,16
56,12,24
56,12,24
64,12,24
72,12,24
72,12,32
72,12,32
72,16,32
80,12,40
88,12,32
88,16,40
88,16,40
104,16,40
104,16,40
104,20,48
104,20,48
120,16,48
128,20,48
128,20,56
128,20,56
136,24,56
136,24,56
144,24,64
152,28,64
160,28,64
160,28,72
168,28,80
168,32,80
168,36,80
176,36,80
176,40,88
176,44,88
184,44,88
184,48,96
192,52,96
192,52,96
192,52,96
200,56,104
200,56,112
200,56,112
200,60,112
208,64,112
208,64,120
208,68,120
208,68,128
216,68,128
216,72,120
216,72,120
216,76,128
216,76,128
224,76,128
224,80,128
224,80,136
224,80,136
224,80,128
224,84,128
232,80,128
232,84,128
232,84,128
232,84,136
232,80,136
232,80,128
232,80,136
232,80,136
224,80,136
224,80,136
224,80,128
224,80,128
216,76,128
224,76,128
216,76,128
216,72,128
216,76,120
216,72,128
208,72,128
208,72,128
208,64,128
200,64,128
208,64,120
200,64,120
200,64,120
200,64,120
200,64,120
192,64,120
192,64,120
192,64,120
184,64,120
184,64,120
176,64,128
168,64,128
168,64,128
168,64,120
168,60,112
168,60,112
160,52,112
160,52,112
152,48,112
152,48,104
144,44,96
144,40,88
136,44,88
136,40,80
128,36,80
128,32,80
112,32,80
112,28,80
104,32,64
96,28,64
88,28,56
88,28,56
80,24,56
80,24,48
72,24,48
80,20,40
72,20,40
72,16,40
64,16,40
64,16,40
56,16,40
56,16,32
48,16,32
48,16,32
48,12,32
48,12,32
40,8,32
40,8,32
40,12,24
40,8,24
40,12,16
40,12,16
40,8,16
32,8,16
32,12,16
32,8,16
24,8,16
32,8,16
32,8,8
32,8,8
24,8,16
24,8,16
24,4,16
24,4,8
24,4,16
24,8,16
24,4,16
24,4,16
24,8,8
32,8,8
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
40,8,16
40,8,16
40,12,16
48,8,24
48,8,24
56,8,24
56,12,24
56,8,24
56,12,24
64,8,24
64,12,24
64,12,24
64,12,32
72,12,32
80,16,32
88,12,32
88,16,32
96,16,32
96,16,40
104,16,40
104,20,40
112,20,48
112,20,48
120,16,48
120,20,48
136,20,56
136,24,56
144,24,56
152,24,56
152,24,64
152,28,64
152,28,64
160,32,72
168,32,80
168,36,80
176,40,80
176,40,80
176,44,96
176,44,96
184,44,96
192,48,96
200,52,96
200,52,104
200,56,104
200,56,104
200,60,104
208,60,112
208,64,120
208,68,120
216,72,120
216,72,120
216,72,128
216,72,128
224,76,128
224,76,128
224,76,128
224,76,128
224,80,128
232,80,128
232,80,128
232,80,128
232,80,128
232,84,128
232,84,136
232,84,136
240,88,128
240,88,128
240,84,128
240,84,136
240,84,136
240,84,136
232,84,136
232,84,136
232,80,128
232,80,128
224,80,128
224,80,128
224,76,128
224,76,128
224,76,128
224,76,128
216,72,120
216,76,128
216,72,128
208,68,120
208,68,120
208,68,120
200,68,120
200,64,120
192,68,120
200,68,120
192,68,120
192,64,120
184,68,120
184,68,128
176,72,128
176,68,128
176,64,128
176,64,120
168,60,128
168,60,120
160,56,112
160,52,104
160,52,112
152,44,104
144,44,96
144,44,96
136,40,88
136,40,88
120,36,80
120,32,72
112,36,80
112,32,72
112,28,64
104,24,64
96,28,56
96,24,56
88,24,48
88,24,48
80,24,40
72,24,40
72,20,40
72,20,40
64,20,32
64,16,40
56,16,32
56,12,32
48,12,40
48,12,40
48,12,32
48,12,32
40,12,32
40,12,32
32,8,32
40,8,32
40,12,24
40,8,16
32,12,16
32,12,16
24,12,16
24,12,8
24,8,16
24,8,16
24,8,16
24,8,16
24,8,16
24,8,16
24,8,8
24,8,16
24,8,16
24,8,16
24,4,16
24,4,16
32,4,8
32,4,8
32,8,8
32,8,16
32,4,16
32,8,16
32,8,16
32,12,16
40,8,16
40,8,16
48,8,16
48,8,24
56,8,24
56,8,24
56,8,24
56,8,32
64,8,24
